220.000000 181.000000
807.000000 149.000000
168.000000 765.000000
742.000000 720.000000
342.000000 95.000000
890.000000 135.000000
421.000000 658.000000
963.000000 709.000000
171.000000 341.000000
741.000000 388.000000
246.000000 895.000000
821.000000 935.000000
443.000000 470.000000
968.000000 356.000000
390.000000 987.000000
921.000000 889.000000
